item_nbr,family,class,perishable,Price
2054291,BEVERAGES,1114,0,5.061373235
2054580,BEVERAGES,1120,0,8.915186678
2054635,BEVERAGES,1126,0,6.154810278
2057033,BEVERAGES,1126,0,5.08264552
2057442,BEVERAGES,1126,0,1.174036367
2058758,BEVERAGES,1136,0,4.88170654
2058764,BEVERAGES,1148,0,9.436143541
2058895,BEVERAGES,1148,0,6.150257705
2058907,BEVERAGES,1156,0,3.377049711
2059122,BEVERAGES,1148,0,3.072524926
2060787,BEVERAGES,1126,0,1.857391685
2060793,BEVERAGES,1142,0,3.315790348
2060910,BEVERAGES,1126,0,1.928646712
2061025,BEVERAGES,1126,0,10.87680497
2061033,BEVERAGES,1126,0,6.244304864
2061121,BEVERAGES,1148,0,4.166223023
2061214,BEVERAGES,1142,0,5.364136948
2061404,BEVERAGES,1120,0,8.675320792
2062477,BEVERAGES,1118,0,6.821723574
2072545,BEVERAGES,1124,0,2.271042283
2083837,BEVERAGES,1118,0,9.568090089
2083859,BEVERAGES,1118,0,7.999183792
2084278,BEVERAGES,1122,0,10.65032387
2087409,BEVERAGES,1132,0,3.662902313
2087933,BEVERAGES,1114,0,1.761726583
2087978,BEVERAGES,1114,0,6.258647398
2106464,BEVERAGES,1148,0,7.095933979
2110456,BEVERAGES,1120,0,10.26646737
2111684,BEVERAGES,1120,0,3.686640111
2112607,BEVERAGES,1118,0,6.127274333
2113343,BEVERAGES,1114,0,1.785850272
2121319,BEVERAGES,1124,0,1.990816115
2122676,BEVERAGES,1124,0,3.793538287
2122818,BEVERAGES,1154,0,10.73916384
2123036,BEVERAGES,1114,0,3.494306902
2123839,BEVERAGES,1122,0,8.593618415
2126944,BEVERAGES,1142,0,1.59072536
2127024,BEVERAGES,1118,0,9.692788456
2127069,BEVERAGES,1142,0,2.785356338
2127114,BEVERAGES,1152,0,9.759404271
2128628,BEVERAGES,1122,0,2.448130218
2128799,BEVERAGES,1148,0,5.662846317
2129616,BEVERAGES,1124,0,10.0407309
2134058,BEVERAGES,1124,0,10.05135433
2017583,BOOKS,5192,0,10.88940487
103665,BREAD/BAKERY,2712,1,2.75376638
153239,BREAD/BAKERY,2712,1,2.377534108
153395,BREAD/BAKERY,2704,1,0.093535898
153398,BREAD/BAKERY,2708,1,2.847265426
165718,BREAD/BAKERY,2718,1,1.972565737
215370,BREAD/BAKERY,2718,1,1.750658765
253103,BREAD/BAKERY,2712,1,1.42189434
260628,BREAD/BAKERY,2708,1,4.450976158
265279,BREAD/BAKERY,2718,1,0.905120386
269084,BREAD/BAKERY,2720,1,0.281175867
302952,BREAD/BAKERY,2712,1,3.626295308
310644,BREAD/BAKERY,2702,1,4.881007741
310647,BREAD/BAKERY,2708,1,3.514720105
311994,BREAD/BAKERY,2752,1,1.558898026
312113,BREAD/BAKERY,2720,1,0.851721571
315473,BREAD/BAKERY,2718,1,4.373014009
315474,BREAD/BAKERY,2718,1,2.489702434
359913,BREAD/BAKERY,2716,1,4.96190473
360313,BREAD/BAKERY,2702,1,2.824072915
360314,BREAD/BAKERY,2702,1,1.527741522
402299,BREAD/BAKERY,2718,1,1.501055714
409738,BREAD/BAKERY,2708,1,3.942064783
409739,BREAD/BAKERY,2708,1,3.884526968
414478,BREAD/BAKERY,2718,1,0.197659897
452212,BREAD/BAKERY,2702,1,4.332303942
459762,BREAD/BAKERY,2708,1,3.854468179
464385,BREAD/BAKERY,2718,1,0.570816952
502182,BREAD/BAKERY,2716,1,4.043387337
502331,BREAD/BAKERY,2702,1,0.70560514
511172,BREAD/BAKERY,2712,1,2.307442782
552050,BREAD/BAKERY,2716,1,0.150933525
559044,BREAD/BAKERY,2716,1,1.62820631
559493,BREAD/BAKERY,2702,1,4.807929032
559494,BREAD/BAKERY,2708,1,4.674650771
564287,BREAD/BAKERY,2718,1,3.315451783
564288,BREAD/BAKERY,2718,1,3.419154812
594045,BREAD/BAKERY,2718,1,1.73153942
660310,BREAD/BAKERY,2752,1,0.580476102
660311,BREAD/BAKERY,2752,1,3.521618665
660312,BREAD/BAKERY,2752,1,1.489796088
660318,BREAD/BAKERY,2756,1,3.140907976
660319,BREAD/BAKERY,2756,1,0.856824021
660320,BREAD/BAKERY,2756,1,4.700301197
660321,BREAD/BAKERY,2756,1,4.922613869
660323,BREAD/BAKERY,2756,1,2.098639361
679602,BREAD/BAKERY,2712,1,0.628758537
679603,BREAD/BAKERY,2712,1,1.475842261
679604,BREAD/BAKERY,2712,1,3.43883165
696183,BREAD/BAKERY,2702,1,2.077725895
724360,BREAD/BAKERY,2722,1,3.767158636
724403,BREAD/BAKERY,2722,1,1.337598499
736128,BREAD/BAKERY,2722,1,4.590196325
809882,BREAD/BAKERY,2708,1,3.026748579
823245,BREAD/BAKERY,2708,1,4.769741719
830806,BREAD/BAKERY,2716,1,1.336887209
841197,BREAD/BAKERY,2708,1,1.230179106
847894,BREAD/BAKERY,2708,1,1.405611447
857324,BREAD/BAKERY,2750,1,2.359484922
857327,BREAD/BAKERY,2752,1,4.508992798
857331,BREAD/BAKERY,2756,1,2.073488214
857332,BREAD/BAKERY,2756,1,1.52525514
858872,BREAD/BAKERY,2704,1,0.075228444
871511,BREAD/BAKERY,2750,1,3.98913858
871512,BREAD/BAKERY,2752,1,3.972617251
871513,BREAD/BAKERY,2756,1,2.268363771
871514,BREAD/BAKERY,2784,1,2.985112498
888682,BREAD/BAKERY,2752,1,0.615142606
888689,BREAD/BAKERY,2752,1,3.629611931
913526,BREAD/BAKERY,2722,1,1.450142228
983310,BREAD/BAKERY,2708,1,3.550726502
986193,BREAD/BAKERY,2702,1,4.480333179
1033395,BREAD/BAKERY,2702,1,3.028067276
1038937,BREAD/BAKERY,2704,1,1.884810832
1038945,BREAD/BAKERY,2708,1,1.716775745
1038946,BREAD/BAKERY,2708,1,2.054921821
1038950,BREAD/BAKERY,2712,1,1.449228709
1038952,BREAD/BAKERY,2714,1,3.653479122
1038953,BREAD/BAKERY,2714,1,3.105054805
1038954,BREAD/BAKERY,2714,1,0.868626676
1038962,BREAD/BAKERY,2718,1,0.756040643
1045449,BREAD/BAKERY,2708,1,3.549403472
1072173,BREAD/BAKERY,2708,1,3.119238419
1087467,BREAD/BAKERY,2708,1,1.3117138
1089843,BREAD/BAKERY,2712,1,2.66219707
1089844,BREAD/BAKERY,2712,1,3.625641888
1089845,BREAD/BAKERY,2712,1,2.067272601
1089846,BREAD/BAKERY,2712,1,4.64703884
1092008,BREAD/BAKERY,2712,1,4.821502201
1149579,BREAD/BAKERY,2708,1,0.096249046
1179117,BREAD/BAKERY,2708,1,4.947228105
1179119,BREAD/BAKERY,2708,1,0.205980625
1179579,BREAD/BAKERY,2714,1,0.199132142
1179580,BREAD/BAKERY,2714,1,1.06865801
1179581,BREAD/BAKERY,2716,1,1.520321242
1210038,BREAD/BAKERY,2702,1,1.079487156
1279049,BREAD/BAKERY,2708,1,0.659119626
1294665,BREAD/BAKERY,2756,1,2.715436204
1303141,BREAD/BAKERY,2714,1,1.874630165
1309245,BREAD/BAKERY,2786,1,3.836548437
1309246,BREAD/BAKERY,2786,1,0.162423879
1309560,BREAD/BAKERY,2716,1,1.478326082
1313222,BREAD/BAKERY,2714,1,4.011577021
1313223,BREAD/BAKERY,2714,1,3.091314716
1321497,BREAD/BAKERY,2714,1,3.883806956
1323985,BREAD/BAKERY,2782,1,0.44493044
1333307,BREAD/BAKERY,2786,1,1.358542639
1349068,BREAD/BAKERY,2702,1,4.012688605
1363876,BREAD/BAKERY,2716,1,1.612509552
1402024,BREAD/BAKERY,2750,1,3.632899118
1402032,BREAD/BAKERY,2752,1,2.418102675
1402040,BREAD/BAKERY,2756,1,3.06473777
1402041,BREAD/BAKERY,2756,1,0.869957642
1402045,BREAD/BAKERY,2756,1,3.854441292
1415679,BREAD/BAKERY,2716,1,4.200621514
1453122,BREAD/BAKERY,2718,1,1.829534075
1453123,BREAD/BAKERY,2718,1,4.069431972
1453124,BREAD/BAKERY,2718,1,1.58277986
1454707,BREAD/BAKERY,2718,1,2.667141235
1454708,BREAD/BAKERY,2718,1,2.453343029
1457840,BREAD/BAKERY,2786,1,3.998312404
1916577,BREAD/BAKERY,2702,1,1.18333668
1916578,BREAD/BAKERY,2712,1,3.959962069
1916579,BREAD/BAKERY,2712,1,1.579651576
1932980,BREAD/BAKERY,2708,1,0.80880983
1940454,BREAD/BAKERY,2712,1,4.269688586
1940466,BREAD/BAKERY,2702,1,0.270906532
1958713,BREAD/BAKERY,2718,1,1.611229336
1963740,BREAD/BAKERY,2718,1,2.922669395
1973454,BREAD/BAKERY,2718,1,2.051838397
1973543,BREAD/BAKERY,2718,1,1.256243004
1973587,BREAD/BAKERY,2718,1,4.178252156
1978835,BREAD/BAKERY,2708,1,2.358985022
1989798,BREAD/BAKERY,2708,1,3.417634307
1998005,BREAD/BAKERY,2702,1,2.968917466
1533338,CELEBRATION,5322,0,7.284574313
1533357,CELEBRATION,5322,0,7.2899441
1533358,CELEBRATION,5322,0,5.509099651
1533364,CELEBRATION,5322,0,7.921345475
1533365,CELEBRATION,5322,0,6.277198835
1576262,CELEBRATION,5324,0,7.711538462
1576263,CELEBRATION,5324,0,3.449611594
1576265,CELEBRATION,5324,0,6.244106662
1576285,CELEBRATION,5324,0,3.529021797
1576312,CELEBRATION,5324,0,7.927281078
1576313,CELEBRATION,5324,0,5.312734791
1576314,CELEBRATION,5324,0,7.20222943
1576315,CELEBRATION,5324,0,4.450315149
1576316,CELEBRATION,5324,0,3.600526642
1576317,CELEBRATION,5324,0,5.058975156
1576318,CELEBRATION,5324,0,4.553096977
1576321,CELEBRATION,5324,0,5.911614346
1576322,CELEBRATION,5324,0,3.369982094
1576323,CELEBRATION,5324,0,5.075665101
1576324,CELEBRATION,5324,0,5.553028812
1576325,CELEBRATION,5324,0,5.298834721
1576326,CELEBRATION,5324,0,6.610750099
1576327,CELEBRATION,5324,0,5.630719084
1576328,CELEBRATION,5324,0,5.850732237
1576329,CELEBRATION,5324,0,6.794388912
1576330,CELEBRATION,5324,0,6.105646859
1576332,CELEBRATION,5324,0,7.004969983
1717134,CELEBRATION,5308,0,4.30919504
1765164,CELEBRATION,5325,0,7.444937594
1963404,CELEBRATION,5308,0,6.771873131
1963459,CELEBRATION,5308,0,6.421116012
103501,CLEANING,3008,0,0.80190389
108786,CLEANING,3044,0,1.376560328
108952,CLEANING,3024,0,1.994462237
115267,CLEANING,3034,0,2.121452406
116311,CLEANING,3090,0,0.813299548
119023,CLEANING,3026,0,1.444593945
119024,CLEANING,3026,0,1.923480391
119026,CLEANING,3026,0,0.398451561
119187,CLEANING,3044,0,2.539946339
119191,CLEANING,3044,0,1.031831614
119193,CLEANING,3044,0,0.588387614
122425,CLEANING,3020,0,5.648176631
153078,CLEANING,3008,0,5.225089508
158788,CLEANING,3044,0,1.422742398
158789,CLEANING,3044,0,6.226416428
158956,CLEANING,3038,0,5.843852813
159242,CLEANING,3026,0,6.607061252
164647,CLEANING,3032,0,2.133584109
168927,CLEANING,3026,0,0.887881357
168930,CLEANING,3026,0,0.058278093
168931,CLEANING,3026,0,0.010688546
169101,CLEANING,3044,0,6.957716866
169104,CLEANING,3044,0,5.677450571
171890,CLEANING,3004,0,2.103913222
176411,CLEANING,3016,0,0.306629046
208498,CLEANING,3044,0,5.1903073
209085,CLEANING,3026,0,4.135123012
214381,CLEANING,3032,0,4.505187529
214859,CLEANING,3032,0,0.082734471
214860,CLEANING,3032,0,2.009944619
214862,CLEANING,3034,0,3.815596367
218726,CLEANING,3044,0,4.158111032
218728,CLEANING,3044,0,2.926205408
221506,CLEANING,3046,0,3.033257072
224081,CLEANING,3022,0,5.505534294
226126,CLEANING,3018,0,0.718083055
252970,CLEANING,3008,0,6.934216676
252972,CLEANING,3008,0,6.838994476
258376,CLEANING,3044,0,0.234675429
258537,CLEANING,3038,0,4.603201171
264299,CLEANING,3032,0,1.398987964
264300,CLEANING,3032,0,2.639162219
264452,CLEANING,3024,0,2.731336768
264751,CLEANING,3032,0,6.061390285
264752,CLEANING,3034,0,3.920736561
264753,CLEANING,3034,0,1.05848725
265700,CLEANING,3090,0,6.959162391
268440,CLEANING,3026,0,3.657742477
268443,CLEANING,3026,0,6.123876994
268446,CLEANING,3026,0,2.063326553
268623,CLEANING,3044,0,5.138400257
269286,CLEANING,3014,0,4.466904092
269287,CLEANING,3014,0,4.804570164
275823,CLEANING,3018,0,6.444749843
275826,CLEANING,3018,0,6.41503467
302824,CLEANING,3008,0,6.911007601
307740,CLEANING,3015,0,5.924257099
308766,CLEANING,3026,0,2.870039358
308916,CLEANING,3004,0,5.132878407
308924,CLEANING,3004,0,5.303801155
311954,CLEANING,3006,0,1.991725546
314393,CLEANING,3032,0,2.264318564
314570,CLEANING,3024,0,5.759084576
314879,CLEANING,3034,0,0.592203728
314880,CLEANING,3034,0,3.880629612
314881,CLEANING,3034,0,1.455494143
317147,CLEANING,3014,0,1.373948331
318847,CLEANING,3026,0,3.908039293
321798,CLEANING,3010,0,0.071804281
322094,CLEANING,3020,0,4.30596421
322095,CLEANING,3020,0,5.498145068
324206,CLEANING,3022,0,4.14547656
352513,CLEANING,3012,0,1.188496867
358231,CLEANING,3038,0,4.819006065
358232,CLEANING,3038,0,3.970844774
358561,CLEANING,3004,0,5.263460105
358564,CLEANING,3004,0,2.302253596
363895,CLEANING,3020,0,2.228251864
364413,CLEANING,3032,0,5.500737514
365264,CLEANING,3090,0,1.233831004
371130,CLEANING,3046,0,4.387705702
371437,CLEANING,3020,0,5.362597882
371438,CLEANING,3020,0,1.604365211
401911,CLEANING,3012,0,0.82317835
402136,CLEANING,3008,0,4.7697176
406965,CLEANING,3015,0,6.766522312
407608,CLEANING,3044,0,6.753723733
407769,CLEANING,3024,0,2.447961421
411487,CLEANING,3046,0,1.450949763
413986,CLEANING,3032,0,6.515047041
413987,CLEANING,3034,0,4.649586462
414888,CLEANING,3090,0,6.74340532
417763,CLEANING,3026,0,6.265601028
417765,CLEANING,3026,0,4.964742469
428488,CLEANING,3030,0,3.465699293
452078,CLEANING,3008,0,4.782235995
452079,CLEANING,3008,0,1.240952199
456875,CLEANING,3015,0,0.030567496
457688,CLEANING,3038,0,1.047556748
458029,CLEANING,3004,0,1.984369999
463458,CLEANING,3020,0,5.089434516
463598,CLEANING,3024,0,4.207798293
463816,CLEANING,3018,0,4.845804961
463901,CLEANING,3034,0,1.030765945
463903,CLEANING,3034,0,1.803571567
464940,CLEANING,3090,0,0.549282475
467808,CLEANING,3026,0,5.902163446
470624,CLEANING,3046,0,6.834385268
470625,CLEANING,3046,0,1.80768228
470760,CLEANING,3004,0,1.36545122
470762,CLEANING,3004,0,0.395148157
507927,CLEANING,3004,0,0.106488625
508069,CLEANING,3026,0,4.564610596
513853,CLEANING,3034,0,4.298829119
513855,CLEANING,3034,0,1.904985644
514757,CLEANING,3090,0,3.484204403
522721,CLEANING,3016,0,6.561683564
546043,CLEANING,3005,0,6.080709172
551893,CLEANING,3008,0,5.740981725
563654,CLEANING,3034,0,4.836275103
567517,CLEANING,3026,0,0.958356267
570922,CLEANING,3020,0,4.389324065
572838,CLEANING,3022,0,4.871566372
574898,CLEANING,3018,0,2.227939138
581078,CLEANING,3038,0,6.246536363
586823,CLEANING,3046,0,2.920382633
586824,CLEANING,3090,0,5.075489425
587156,CLEANING,3026,0,5.136487425
587186,CLEANING,3026,0,5.556092625
608035,CLEANING,3044,0,6.966553119
638240,CLEANING,3020,0,1.149655965
648313,CLEANING,3020,0,3.047831493
655427,CLEANING,3020,0,4.547102032
658608,CLEANING,3004,0,1.536275673
658609,CLEANING,3004,0,5.950295146
668752,CLEANING,3016,0,4.52635331
668753,CLEANING,3016,0,6.315754053
668754,CLEANING,3016,0,4.672249634
682321,CLEANING,3028,0,1.159667241
682884,CLEANING,3004,0,6.079175931
686036,CLEANING,3026,0,3.45839509
691945,CLEANING,3026,0,1.182163542
692104,CLEANING,3014,0,2.021373807
692105,CLEANING,3014,0,1.378280795
692106,CLEANING,3014,0,0.200187537
716241,CLEANING,3020,0,6.172959034
716242,CLEANING,3020,0,5.885453267
716245,CLEANING,3020,0,2.188607151
738219,CLEANING,3026,0,3.340664386
740713,CLEANING,3032,0,3.744271014
740714,CLEANING,3032,0,5.813326285
740722,CLEANING,3026,0,4.644229129
740723,CLEANING,3026,0,6.997262859
743494,CLEANING,3022,0,2.050157174
751759,CLEANING,3014,0,5.492731311
757888,CLEANING,3032,0,6.274339415
757889,CLEANING,3032,0,5.842533471
759890,CLEANING,3016,0,3.521693306
759893,CLEANING,3032,0,4.057074689
762405,CLEANING,3030,0,4.086902994
769312,CLEANING,3020,0,4.1296629
769314,CLEANING,3020,0,0.209881671
771156,CLEANING,3034,0,4.974281926
771157,CLEANING,3034,0,4.602186932
787426,CLEANING,3014,0,1.143320849
788172,CLEANING,3004,0,4.012255048
789223,CLEANING,3046,0,1.932847664
789224,CLEANING,3046,0,2.170753358
793341,CLEANING,3020,0,1.693357381
796394,CLEANING,3046,0,1.939935627
796395,CLEANING,3046,0,6.875938947
796396,CLEANING,3046,0,0.838404125
800958,CLEANING,3022,0,2.030459944
801217,CLEANING,3034,0,5.197905402
801934,CLEANING,3016,0,0.532707561
803101,CLEANING,3060,0,0.507899078
812725,CLEANING,3040,0,5.796670869
812726,CLEANING,3034,0,6.793445706
829414,CLEANING,3046,0,5.433391208
830624,CLEANING,3032,0,0.635741797
830625,CLEANING,3032,0,1.624700702
841607,CLEANING,3024,0,5.992827845
841612,CLEANING,3038,0,1.366790818
841614,CLEANING,3038,0,0.076172449
844793,CLEANING,3034,0,2.413498855
844795,CLEANING,3034,0,1.099508282
846565,CLEANING,3014,0,5.446809256
848953,CLEANING,3016,0,3.644590736
850542,CLEANING,3029,0,6.269218107
850545,CLEANING,3035,0,0.347951258
852110,CLEANING,3038,0,0.505428965
852620,CLEANING,3024,0,5.776523551
853195,CLEANING,3014,0,2.54203288
853196,CLEANING,3014,0,2.033474752
859932,CLEANING,3022,0,1.14878651
864288,CLEANING,3044,0,6.819130796
867850,CLEANING,3034,0,2.125718447
874990,CLEANING,3008,0,4.120791087
877513,CLEANING,3020,0,5.093585464
877514,CLEANING,3020,0,0.207575489
883336,CLEANING,3020,0,5.083518027
911871,CLEANING,3020,0,6.781208535
911989,CLEANING,3038,0,5.947325123
911990,CLEANING,3038,0,3.170050831
913363,CLEANING,3038,0,6.180241622
913364,CLEANING,3038,0,6.477791024
913521,CLEANING,3046,0,0.111104772
916885,CLEANING,3024,0,0.240079189
916886,CLEANING,3024,0,2.275401852
916887,CLEANING,3024,0,6.013102317
928477,CLEANING,3046,0,2.555863817
932281,CLEANING,3024,0,1.462128143
937953,CLEANING,3020,0,0.598467332
938125,CLEANING,3004,0,3.232674218
938126,CLEANING,3004,0,0.354723453
938129,CLEANING,3004,0,4.82037323
938436,CLEANING,3034,0,0.783611691
940585,CLEANING,3010,0,5.058452692
940590,CLEANING,3016,0,5.489345862
940591,CLEANING,3016,0,5.561164502
940592,CLEANING,3016,0,4.185403477
940616,CLEANING,3028,0,6.14588286
940638,CLEANING,3040,0,0.349627687
949296,CLEANING,3020,0,1.529359992
949297,CLEANING,3020,0,4.116229453
949298,CLEANING,3020,0,3.835026186
949299,CLEANING,3020,0,1.914789452
949629,CLEANING,3034,0,0.476671128
953404,CLEANING,3046,0,2.735885332
953413,CLEANING,3046,0,3.709312291
953609,CLEANING,3046,0,4.008677063
959500,CLEANING,3034,0,0.335560978
959502,CLEANING,3040,0,3.351786853
962600,CLEANING,3004,0,0.063625571
962601,CLEANING,3004,0,6.540073962
977007,CLEANING,3034,0,5.957586417
979195,CLEANING,3028,0,6.636763482
979196,CLEANING,3028,0,3.610934138
979197,CLEANING,3028,0,6.987303687
979199,CLEANING,3028,0,6.033127099
982726,CLEANING,3018,0,3.090866818
982727,CLEANING,3018,0,0.353837054
987768,CLEANING,3032,0,2.47371373
987769,CLEANING,3032,0,6.047191853
999545,CLEANING,3026,0,4.952970116
999546,CLEANING,3026,0,5.859293617
999547,CLEANING,3026,0,6.737650812
1004545,CLEANING,3028,0,6.210770672
1009997,CLEANING,3024,0,4.183856904
1009998,CLEANING,3024,0,0.949000238
1012473,CLEANING,3008,0,6.850206653
1016067,CLEANING,3014,0,1.612924817
1017791,CLEANING,3034,0,1.204323047
1021281,CLEANING,3034,0,0.145544857
1024975,CLEANING,3038,0,1.96442516
1024976,CLEANING,3038,0,2.289443217
1036317,CLEANING,3018,0,0.856995321
1036320,CLEANING,3040,0,5.918115474
1037412,CLEANING,3046,0,4.890237588
1039087,CLEANING,3020,0,1.303438713
1047394,CLEANING,3046,0,3.245057181
1047395,CLEANING,3046,0,5.267027106
1047396,CLEANING,3046,0,4.153754258
1050370,CLEANING,3018,0,1.713211762
1057490,CLEANING,3046,0,3.855760257
1057491,CLEANING,3046,0,1.428250404
1057495,CLEANING,3046,0,1.547790004
1057498,CLEANING,3046,0,5.09982151
1057515,CLEANING,3046,0,2.37661738
1058820,CLEANING,3004,0,1.336773463
1075891,CLEANING,3018,0,4.115325928
1079214,CLEANING,3022,0,5.271041328
1079215,CLEANING,3022,0,0.739971567
1079220,CLEANING,3022,0,0.836085269
1079254,CLEANING,3020,0,0.267071156
1079257,CLEANING,3030,0,5.05865761
1079258,CLEANING,3030,0,1.738090731
1079331,CLEANING,3020,0,5.287616652
1082578,CLEANING,3028,0,4.087800499
1085686,CLEANING,3040,0,4.151721882
1089044,CLEANING,3020,0,3.91433765
1089045,CLEANING,3020,0,5.988717484
1089046,CLEANING,3020,0,2.694940522
1090419,CLEANING,3046,0,4.432506007
1104650,CLEANING,3044,0,5.364754466
1106968,CLEANING,3034,0,5.958616339
1111202,CLEANING,3030,0,2.937178845
1112839,CLEANING,3038,0,6.966410001
1112840,CLEANING,3038,0,4.641499526
1114749,CLEANING,3040,0,4.542361852
1114754,CLEANING,3030,0,1.344497317
1114903,CLEANING,3034,0,0.95450051
1114914,CLEANING,3038,0,6.451332434
1119216,CLEANING,3046,0,2.147732312
1119217,CLEANING,3046,0,3.978416788
1121513,CLEANING,3020,0,4.765811679
1121514,CLEANING,3020,0,3.016981224
1121515,CLEANING,3020,0,2.104469781
1147017,CLEANING,3040,0,4.366066879
1149225,CLEANING,3040,0,1.154471462
1150362,CLEANING,3004,0,5.863061681
1152017,CLEANING,3034,0,6.894882098
1152464,CLEANING,3014,0,0.254449309
1159597,CLEANING,3038,0,4.723388731
1159598,CLEANING,3038,0,6.174850437
1162761,CLEANING,3030,0,0.565430903
1168684,CLEANING,3030,0,5.294009354
1168738,CLEANING,3034,0,5.268177072
1168741,CLEANING,3018,0,5.689781662
1172015,CLEANING,3040,0,2.833307004
1173210,CLEANING,3040,0,3.536670227
1178691,CLEANING,3020,0,3.580089436
1178692,CLEANING,3020,0,4.891215606
1178696,CLEANING,3020,0,1.719876879
1178697,CLEANING,3020,0,2.412081979
1213906,CLEANING,3032,0,0.408976543
1214325,CLEANING,3032,0,2.771349503
1222575,CLEANING,3020,0,6.298410611
1228300,CLEANING,3044,0,5.799695041
1260238,CLEANING,3034,0,5.905015183
1280677,CLEANING,3046,0,5.721911236
1281780,CLEANING,3024,0,6.626415121
1282207,CLEANING,3020,0,0.644807795
1298766,CLEANING,3018,0,3.105636299
1302670,CLEANING,3060,0,3.260597645
1304243,CLEANING,3024,0,2.936430967
1306196,CLEANING,3020,0,3.440656174
1306197,CLEANING,3020,0,5.168890917
1306198,CLEANING,3020,0,3.91560741
1306199,CLEANING,3020,0,1.780211686
1309856,CLEANING,3020,0,3.528141513
1310076,CLEANING,3004,0,2.893072416
1310081,CLEANING,3004,0,1.101592382
1314549,CLEANING,3028,0,2.771887592
1316461,CLEANING,3012,0,5.849262133
1320180,CLEANING,3046,0,0.792124002
1321332,CLEANING,3020,0,5.921660772
1323011,CLEANING,3008,0,1.804623099
1324845,CLEANING,3020,0,3.107866708
1324851,CLEANING,3020,0,0.831589494
1325324,CLEANING,3020,0,2.172478268
1325325,CLEANING,3020,0,0.286308536
1325330,CLEANING,3020,0,0.93241068
1328471,CLEANING,3016,0,1.102838237
1335305,CLEANING,3040,0,2.924991078
1346410,CLEANING,3032,0,5.116135526
1346625,CLEANING,3008,0,3.982165064
1346626,CLEANING,3008,0,5.99869961
1346627,CLEANING,3008,0,0.268639259
1346628,CLEANING,3008,0,5.23405685
1346629,CLEANING,3008,0,4.398535237
1346630,CLEANING,3008,0,4.377611215
1346631,CLEANING,3008,0,4.089528779
1346632,CLEANING,3008,0,3.093231761
1346636,CLEANING,3008,0,2.476192257
1346637,CLEANING,3008,0,1.913300023
1346638,CLEANING,3008,0,2.891910726
1346643,CLEANING,3040,0,2.441619033
1348487,CLEANING,3044,0,5.903841798
1352751,CLEANING,3004,0,3.282638335
1352754,CLEANING,3004,0,2.046073658
1352758,CLEANING,3004,0,1.269384107
1353969,CLEANING,3020,0,5.890947008
1373976,CLEANING,3014,0,1.278977092
1394348,CLEANING,3008,0,4.41758525
1394349,CLEANING,3008,0,5.769350757
1397067,CLEANING,3032,0,5.095941064
1397068,CLEANING,3032,0,3.148443833
1400328,CLEANING,3016,0,5.905381287
1400329,CLEANING,3016,0,3.926957024
1400330,CLEANING,3016,0,1.946828663
1400331,CLEANING,3016,0,5.759523599
1400332,CLEANING,3016,0,5.025177827
1400334,CLEANING,3016,0,2.08947187
1402017,CLEANING,3034,0,5.314973675
1402545,CLEANING,3016,0,2.454831498
1412519,CLEANING,3030,0,0.892858835
1416362,CLEANING,3034,0,5.475638633
1418259,CLEANING,3006,0,6.412785709
1418484,CLEANING,3008,0,3.56209343
1422222,CLEANING,3020,0,3.036809112
1442157,CLEANING,3026,0,4.91860615
1447815,CLEANING,3014,0,6.389275232
1447817,CLEANING,3014,0,3.88912103
1455790,CLEANING,3040,0,0.77024161
1459067,CLEANING,3046,0,6.797579987
1459514,CLEANING,3034,0,0.457547587
1459515,CLEANING,3034,0,5.783281587
1460018,CLEANING,3034,0,6.910370809
1460019,CLEANING,3034,0,5.968587944
1460020,CLEANING,3034,0,6.446508468
1460021,CLEANING,3034,0,5.676001744
1466819,CLEANING,3018,0,3.272859259
1909408,CLEANING,3038,0,2.480309659
1909409,CLEANING,3038,0,4.102106386
1913230,CLEANING,3020,0,0.494404611
1913257,CLEANING,3032,0,3.754108823
1913258,CLEANING,3032,0,2.894766378
1924661,CLEANING,3018,0,4.195025394
1924662,CLEANING,3018,0,6.752569773
1943149,CLEANING,3032,0,4.902755675
1950703,CLEANING,3030,0,4.807753965
1956062,CLEANING,3022,0,2.629795185
1959817,CLEANING,3040,0,2.548227812
1961606,CLEANING,3018,0,1.916299913
1963561,CLEANING,3004,0,3.170423633
1963591,CLEANING,3004,0,2.377673704
1963838,CLEANING,3024,0,5.456558153
1965074,CLEANING,3060,0,6.087355362
1965539,CLEANING,3018,0,6.974516802
1965732,CLEANING,3020,0,6.783552595
1968938,CLEANING,3038,0,0.116675354
1980590,CLEANING,3040,0,2.108454968
1987893,CLEANING,3014,0,0.35017093
1988467,CLEANING,3044,0,4.482644483
1992914,CLEANING,3040,0,3.123424672
1993091,CLEANING,3040,0,6.713605902
1997781,CLEANING,3010,0,2.135991249
1999775,CLEANING,3046,0,2.721959259
2001183,CLEANING,3040,0,6.506578253
2001209,CLEANING,3040,0,1.601990686
2002465,CLEANING,3040,0,0.489130738
2004673,CLEANING,3020,0,0.255131048
2004738,CLEANING,3024,0,0.805493346
2005731,CLEANING,3040,0,6.949974393
2007505,CLEANING,3060,0,3.381173105
2008562,CLEANING,3020,0,1.940714009
2008589,CLEANING,3015,0,4.041361303
2011927,CLEANING,3040,0,3.480796306
2011934,CLEANING,3040,0,3.971695705
2012385,CLEANING,3010,0,6.184447772
